reg,sexe0,n_dose1_0,n_2_rappel_0,sexe1,n_dose1_1,n_2_rappel_1,sexe2,n_dose1_2,n_2_rappel_2
7,0,34,0,1,15,0,2,19,0
7,0,53,0,1,30,0,2,23,0
7,0,10,0,1,9,0,2,1,0
7,0,37,0,1,28,0,2,9,0
7,0,24,0,1,10,0,2,14,0
7,0,56,0,1,30,0,2,26,0
7,0,29,0,1,16,0,2,13,0
7,0,35,0,1,23,0,2,12,0
7,0,56,0,1,32,0,2,24,0
7,0,5,0,1,4,0,2,1,0
7,0,20,0,1,11,0,2,9,0
7,0,29,0,1,19,0,2,10,0
7,0,44,0,1,22,0,2,22,0
7,0,31,0,1,12,0,2,19,0
7,0,40,0,1,22,0,2,18,0
7,0,25,0,1,13,0,2,12,0
7,0,5,0,1,5,0,2,0,0
7,0,25,0,1,13,0,2,12,0
7,0,32,0,1,19,0,2,13,0
7,0,31,0,1,13,0,2,18,0
7,0,23,0,1,15,0,2,8,0
7,0,25,0,1,12,0,2,13,0
7,0,34,0,1,24,0,2,10,0
7,0,4,0,1,3,0,2,1,0
7,0,16,0,1,5,0,2,11,0
7,0,17,0,1,9,0,2,8,0
7,0,36,0,1,19,0,2,17,0
7,0,34,0,1,16,0,2,18,0
7,0,23,0,1,13,0,2,10,0
7,0,25,0,1,16,0,2,9,0
7,0,3,0,1,2,0,2,1,0
7,0,8,0,1,5,0,2,3,0
7,0,10,0,1,3,0,2,7,0
7,0,28,0,1,13,0,2,15,0
7,0,36,0,1,22,0,2,14,0
7,0,35,0,1,17,0,2,18,0
7,0,35,0,1,23,0,2,12,0
7,0,1,0,1,1,0,2,0,0
7,0,8,0,1,5,0,2,3,0
7,0,9,0,1,6,0,2,3,0
7,0,24,0,1,12,0,2,12,0
7,0,37,0,1,20,0,2,17,0
7,0,12,0,1,3,0,2,9,0
7,0,38,0,1,17,0,2,21,0
7,0,2,0,1,2,0,2,0,0
7,0,9,0,1,5,0,2,4,0
7,0,10,0,1,7,0,2,3,0
7,0,34,0,1,19,0,2,15,0
7,0,22,0,1,11,0,2,11,0
7,0,12,0,1,6,0,2,6,0
7,0,15,0,1,6,0,2,9,0
7,0,0,0,1,0,0,2,0,0
7,0,4,0,1,1,0,2,3,0
7,0,5,0,1,2,0,2,3,0
7,0,14,0,1,8,0,2,6,0
7,0,8,0,1,5,0,2,3,0
7,0,8,0,1,4,0,2,4,0
7,0,8,0,1,6,0,2,2,0
7,0,2,0,1,1,0,2,1,0
7,0,3,0,1,1,0,2,2,0
7,0,5,0,1,4,0,2,1,0
7,0,15,0,1,6,0,2,9,0
7,0,17,0,1,10,0,2,7,0
7,0,12,0,1,5,0,2,7,0
7,0,11,0,1,3,0,2,8,0
7,0,0,0,1,0,0,2,0,0
7,0,7,0,1,2,0,2,5,0
7,0,5,0,1,2,0,2,3,0
7,0,12,0,1,7,0,2,5,0
7,0,23,0,1,16,0,2,7,0
7,0,13,0,1,8,0,2,5,0
7,0,7,0,1,3,0,2,4,0
7,0,1,0,1,1,0,2,0,0
7,0,7,0,1,4,0,2,3,0
7,0,5,0,1,4,0,2,1,0
7,0,8,0,1,2,0,2,6,0
7,0,15,0,1,8,0,2,7,0
7,0,11,0,1,8,0,2,3,0
7,0,6,0,1,2,0,2,4,0
7,0,1,0,1,1,0,2,0,0
7,0,6,0,1,2,0,2,3,0
7,0,8,0,1,5,0,2,3,0
7,0,16,0,1,12,0,2,4,0
7,0,14,0,1,8,0,2,6,0
7,0,4,0,1,3,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,4,0,1,2,0,2,2,0
7,0,1,0,1,1,0,2,0,0
7,0,12,0,1,8,0,2,4,0
7,0,4,0,1,1,0,2,3,0
7,0,3,0,1,2,0,2,1,0
7,0,3,0,1,1,0,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,4,0,1,2,0,2,2,0
7,0,1,0,1,1,0,2,0,0
7,0,4,0,1,3,0,2,1,0
7,0,6,0,1,4,0,2,2,0
7,0,9,0,1,7,0,2,2,0
7,0,1,0,1,0,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,5,0,1,2,0,2,3,0
7,0,16,0,1,11,0,2,5,0
7,0,11,0,1,8,0,2,3,0
7,0,1,0,1,0,0,2,1,0
7,0,4,0,1,3,0,2,1,0
7,0,4,0,1,3,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,2,0,1,1,0,2,1,0
7,0,4,1,1,1,0,2,3,1
7,0,4,0,1,4,0,2,0,0
7,0,4,0,1,2,0,2,2,0
7,0,1,0,1,1,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,9,0,1,6,0,2,3,0
7,0,6,0,1,4,0,2,2,0
7,0,1,0,1,0,0,2,1,0
7,0,4,0,1,2,0,2,2,0
7,0,7,0,1,6,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,1,0,1,1,0,2,0,0
7,0,4,0,1,2,0,2,2,0
7,0,3,0,1,2,0,2,1,0
7,0,10,0,1,4,0,2,6,0
7,0,4,1,1,3,1,2,1,0
7,0,2,0,1,2,0,2,0,0
7,0,4,0,1,2,0,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,9,1,1,6,1,2,3,0
7,0,24,0,1,13,0,2,11,0
7,0,4,0,1,3,0,2,1,0
7,0,13,0,1,7,0,2,6,0
7,0,4,0,1,2,0,2,2,0
7,0,5,0,1,3,0,2,2,0
7,0,4,1,1,2,1,2,2,0
7,0,8,0,1,5,0,2,3,0
7,0,2,0,1,2,0,2,0,0
7,0,2,0,1,1,0,2,1,0
7,0,15,0,1,9,0,2,6,0
7,0,2,0,1,2,0,2,0,0
7,0,1,0,1,0,0,2,1,0
7,0,1,0,1,1,0,2,0,0
7,0,4,0,1,2,0,2,2,0
7,0,9,0,1,6,0,2,3,0
7,0,1,0,1,1,0,2,0,0
7,0,8,0,1,2,0,2,6,0
7,0,9,0,1,1,0,2,8,0
7,0,0,0,1,0,0,2,0,0
7,0,1,1,1,1,1,2,0,0
7,0,1,0,1,0,0,2,1,0
7,0,7,0,1,3,0,2,4,0
7,0,2,0,1,1,0,2,1,0
7,0,9,0,1,4,0,2,5,0
7,0,2,0,1,1,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,7,0,1,6,0,2,1,0
7,0,5,0,1,2,0,2,3,0
7,0,5,0,1,1,0,2,4,0
7,0,9,1,1,6,0,2,3,1
7,0,5,1,1,3,1,2,2,0
7,0,1,1,1,0,1,2,1,0
7,0,1,0,1,0,0,2,1,0
7,0,15,0,1,8,0,2,7,0
7,0,13,0,1,4,0,2,9,0
7,0,8,0,1,6,0,2,2,0
7,0,25,4,1,14,2,2,11,2
7,0,31,3,1,16,1,2,15,2
7,0,28,0,1,17,0,2,11,0
7,0,0,0,1,0,0,2,0,0
7,0,6,0,1,2,0,2,4,0
7,0,8,1,1,3,0,2,5,1
7,0,3,0,1,1,0,2,2,0
7,0,8,0,1,3,0,2,5,0
7,0,8,1,1,4,1,2,4,0
7,0,3,0,1,2,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,2,1,1,1,0,2,1,1
7,0,1,0,1,1,0,2,0,0
7,0,4,4,1,3,3,2,1,1
7,0,3,2,1,2,1,2,1,1
7,0,6,2,1,4,2,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,2,1,1,1,1,2,1,0
7,0,0,1,1,0,1,2,0,0
7,0,8,2,1,5,1,2,3,1
7,0,2,3,1,1,2,2,1,1
7,0,6,0,1,2,0,2,4,0
7,0,2,2,1,1,1,2,1,1
7,0,0,0,1,0,0,2,0,0
7,0,1,0,1,0,0,2,1,0
7,0,1,0,1,1,0,2,0,0
7,0,2,1,1,0,0,2,2,1
7,0,3,1,1,0,0,2,3,1
7,0,0,0,1,0,0,2,0,0
7,0,0,1,1,0,0,2,0,1
7,0,0,0,1,0,0,2,0,0
7,0,2,0,1,1,0,2,1,0
7,0,1,0,1,0,0,2,1,0
7,0,1,1,1,1,1,2,0,0
7,0,3,1,1,1,0,2,2,1
7,0,1,0,1,1,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,1,0,1,1,0,2,0,0
7,0,1,4,1,0,1,2,1,3
7,0,1,0,1,1,0,2,0,0
7,0,2,2,1,1,1,2,1,1
7,0,2,0,1,1,0,2,1,0
7,0,2,0,1,0,0,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,6,0,1,5,0,2,1,0
7,0,0,1,1,0,0,2,0,1
7,0,2,0,1,1,0,2,1,0
7,0,4,0,1,3,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,4,2,1,2,1,2,2,1
7,0,0,1,1,0,1,2,0,0
7,0,1,0,1,0,0,2,1,0
7,0,1,1,1,1,1,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,1,0,1,1,0,2,0,0
7,0,0,1,1,0,0,2,0,1
7,0,1,3,1,1,2,2,0,1
7,0,1,1,1,1,1,2,0,0
7,0,1,0,1,0,0,2,1,0
7,0,2,0,1,1,0,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,0,3,1,0,2,2,0,1
7,0,1,1,1,1,0,2,0,1
7,0,0,3,1,0,2,2,0,1
7,0,3,0,1,1,0,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,1,0,1,0,0,2,1,0
7,0,0,1,1,0,1,2,0,0
7,0,0,1,1,0,1,2,0,0
7,0,1,1,1,1,0,2,0,1
7,0,2,1,1,2,0,2,0,1
7,0,3,0,1,0,0,2,3,0
7,0,0,0,1,0,0,2,0,0
7,0,3,0,1,2,0,2,1,0
7,0,3,1,1,2,1,2,1,0
7,0,0,1,1,0,1,2,0,0
7,0,0,2,1,0,1,2,0,1
7,0,0,1,1,0,0,2,0,1
7,0,1,3,1,1,2,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,2,3,1,1,1,2,1,2
7,0,0,1,1,0,0,2,0,1
7,0,0,0,1,0,0,2,0,0
7,0,1,5,1,1,2,2,0,3
7,0,1,0,1,1,0,2,0,0
7,0,0,1,1,0,0,2,0,1
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,2,3,1,2,0,2,0,1
7,0,2,6,1,2,4,2,0,2
7,0,0,0,1,0,0,2,0,0
7,0,0,2,1,0,2,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,5,2,1,3,1,2,2,1
7,0,0,2,1,0,1,2,0,1
7,0,1,0,1,1,0,2,0,0
7,0,2,0,1,1,0,2,1,0
7,0,3,5,1,2,2,2,1,3
7,0,0,2,1,0,2,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,1,3,1,0,2,2,1,1
7,0,0,0,1,0,0,2,0,0
7,0,1,1,1,0,0,2,1,1
7,0,1,2,1,0,1,2,1,1
7,0,2,0,1,0,0,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,0,1,1,0,0,2,0,1
7,0,5,1,1,3,0,2,2,1
7,0,1,5,1,1,2,2,0,3
7,0,0,4,1,0,1,2,0,3
7,0,2,1,1,1,0,2,1,1
7,0,0,1,1,0,1,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,1,0,1,0,0,2,1,0
7,0,0,3,1,0,0,2,0,3
7,0,0,3,1,0,2,2,0,1
7,0,3,1,1,2,1,2,1,0
7,0,3,0,1,1,0,2,2,0
7,0,2,0,1,0,0,2,2,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,2,1,1,2,1,2,0,0
7,0,0,5,1,0,3,2,0,2
7,0,0,1,1,0,1,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,5,1,0,4,2,0,1
7,0,2,1,1,1,1,2,1,0
7,0,0,0,1,0,0,2,0,0
7,0,3,0,1,2,0,2,1,0
7,0,1,1,1,0,0,2,1,1
7,0,0,1,1,0,1,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,2,1,0,0,2,0,2
7,0,2,4,1,2,3,2,0,1
7,0,1,0,1,1,0,2,0,0
7,0,2,2,1,1,1,2,1,1
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,2,1,0,1,2,0,1
7,0,1,4,1,1,3,2,0,1
7,0,0,2,1,0,1,2,0,1
7,0,1,3,1,0,2,2,1,1
7,0,0,1,1,0,1,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,0,1,0,0,2,0,0
7,0,0,1,1,0,1,2,0,0
7,0,0,1,1,0,0,2,0,1
7,0,1,2,1,0,1,2,1,1
7,0,3,5,1,1,2,2,2,3
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,3,0,1,2,0,2,1,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,1,0,1,0,0,2,1,0
8,0,0,0,1,0,0,2,0,0
8,0,1,0,1,0,0,2,1,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,1,0,1,1,0,2,0,0
8,0,1,0,1,0,0,2,1,0
8,0,12,0,1,9,0,2,3,0
8,0,12,0,1,6,0,2,6,0
8,0,5,0,1,2,0,2,3,0
8,0,1,0,1,1,0,2,0,0
8,0,1,0,1,1,0,2,0,0
8,0,1,0,1,1,0,2,0,0
8,0,11,0,1,6,0,2,5,0
8,0,9,0,1,7,0,2,2,0
8,0,6,0,1,3,0,2,3,0
8,0,1,0,1,1,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,1,0,1,1,0,2,0,0
8,0,8,0,1,3,0,2,5,0
8,0,7,0,1,2,0,2,5,0
8,0,7,0,1,3,0,2,4,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,1,0,1,1,0,2,0,0
8,0,27,0,1,20,0,2,7,0
8,0,11,0,1,5,0,2,6,0
8,0,19,0,1,10,0,2,9,0
8,0,6,0,1,4,0,2,2,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,32,0,1,18,0,2,13,0
8,0,24,0,1,14,0,2,9,0
8,0,2,0,1,2,0,2,0,0
8,0,29,0,1,14,0,2,14,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,37,0,1,16,0,2,18,0
8,0,1,0,1,0,0,2,1,0
8,0,0,0,1,0,0,2,0,0
8,0,23,0,1,9,0,2,13,0
8,0,27,0,1,13,0,2,13,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,39,0,1,20,0,2,17,0
8,0,23,0,1,12,0,2,11,0
8,0,33,0,1,15,0,2,17,0
8,0,49,0,1,20,0,2,14,0
8,0,31,0,1,13,0,2,14,0
8,0,0,0,1,0,0,2,0,0
8,0,2,0,1,1,0,2,1,0
8,0,41,0,1,20,0,2,18,0
8,0,15,0,1,6,0,2,8,0
8,0,46,0,1,27,0,2,14,0
8,0,25,0,1,11,0,2,11,0
8,0,36,0,1,13,0,2,13,0
8,0,2,0,1,2,0,2,0,0
8,0,5,0,1,3,0,2,1,0
8,0,29,0,1,14,0,2,15,0
8,0,24,0,1,10,0,2,14,0
8,0,38,0,1,23,0,2,15,0
8,0,6,0,1,3,0,2,3,0
8,0,50,0,1,28,0,2,21,0
8,0,14,0,1,6,0,2,8,0
8,0,0,0,1,0,0,2,0,0
8,0,30,0,1,16,0,2,12,0
8,0,56,0,1,31,0,2,22,0
8,0,55,0,1,25,0,2,27,0
8,0,47,0,1,21,0,2,24,0
8,0,30,0,1,14,0,2,14,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,26,0,1,10,0,2,15,0
8,0,25,0,1,9,0,2,14,0
8,0,33,0,1,14,0,2,17,0
8,0,72,0,1,30,0,2,37,0
8,0,46,0,1,23,0,2,20,0
8,0,89,0,1,45,0,2,32,0
8,0,4,0,1,3,0,2,1,0
8,0,59,0,1,27,0,2,30,0
8,0,82,0,1,44,0,2,38,0
8,0,77,0,1,34,0,2,40,0
8,0,49,0,1,21,0,2,23,0
8,0,1,0,1,1,0,2,0,0
8,0,1,0,1,0,0,2,1,0
8,0,8,0,1,2,0,2,6,0
8,0,9,0,1,5,0,2,4,0
8,0,47,0,1,23,0,2,18,0
8,0,83,0,1,40,0,2,40,0
8,0,92,0,1,39,0,2,41,0
8,0,75,0,1,29,0,2,36,0
8,0,151,0,1,73,0,2,53,0
8,0,1,0,1,0,0,2,1,0
8,0,37,0,1,16,0,2,20,0
8,0,38,0,1,22,0,2,16,0
8,0,69,0,1,37,0,2,32,0
8,0,80,0,1,35,0,2,45,0
8,0,70,0,1,34,0,2,34,0
8,0,126,0,1,62,0,2,63,0
8,0,0,0,1,0,0,2,0,0
8,0,40,0,1,17,0,2,23,0
8,0,75,0,1,36,0,2,39,0
8,0,77,0,1,33,0,2,44,0
8,0,85,0,1,39,0,2,46,0
8,0,37,0,1,22,0,2,15,0
8,0,92,0,1,49,0,2,43,0
8,0,1,0,1,0,0,2,1,0
8,0,29,0,1,15,0,2,14,0
8,0,50,0,1,19,0,2,30,0
8,0,90,0,1,45,0,2,45,0
8,0,88,0,1,46,0,2,41,0
8,0,94,0,1,45,0,2,48,0
8,0,4,0,1,2,0,2,2,0
8,0,1,0,1,0,0,2,1,0
8,0,23,0,1,10,0,2,13,0
8,0,144,0,1,82,0,2,60,0
8,0,141,0,1,67,0,2,70,0
8,0,171,0,1,83,0,2,87,0
8,0,115,0,1,68,0,2,47,0
8,0,66,0,1,32,0,2,34,0
8,0,0,0,1,0,0,2,0,0
8,0,105,0,1,49,0,2,56,0
8,0,108,0,1,54,0,2,54,0
8,0,127,0,1,57,0,2,70,0
8,0,75,0,1,34,0,2,41,0
8,0,106,0,1,52,0,2,53,0
8,0,77,0,1,43,0,2,34,0
8,0,2,0,1,1,0,2,1,0
8,0,112,0,1,51,0,2,61,0
8,0,130,0,1,59,0,2,71,0
8,0,83,0,1,36,0,2,46,0
8,0,97,0,1,49,0,2,48,0
8,0,91,0,1,36,0,2,52,0
8,0,54,0,1,32,0,2,21,0
8,0,4,0,1,1,0,2,3,0
8,0,29,0,1,16,0,2,13,0
8,0,108,0,1,52,0,2,56,0
8,0,97,0,1,46,0,2,50,0
8,0,115,0,1,57,0,2,57,0
8,0,29,0,1,14,0,2,14,0
8,0,57,0,1,30,0,2,26,0
8,0,1,0,1,0,0,2,1,0
8,0,104,0,1,55,0,2,48,0
8,0,107,0,1,55,0,2,52,0
8,0,129,0,1,55,0,2,72,0
8,0,88,0,1,38,0,2,50,0
8,0,124,0,1,62,0,2,59,0
8,0,79,0,1,44,0,2,35,0
8,0,4,0,1,1,0,2,3,0
8,0,89,0,1,40,0,2,48,0
8,0,74,0,1,29,0,2,43,0
8,0,99,0,1,50,0,2,48,0
8,0,108,0,1,40,0,2,67,0
8,0,109,0,1,47,0,2,62,0
8,0,55,0,1,21,0,2,34,0
8,0,4,0,1,3,0,2,1,0
8,0,103,0,1,55,0,2,48,0
8,0,92,0,1,46,0,2,45,0
8,0,103,0,1,48,0,2,54,0
8,0,79,0,1,38,0,2,39,0
8,0,66,0,1,30,0,2,33,0
8,0,61,0,1,28,0,2,33,0
8,0,4,0,1,2,0,2,2,0
8,0,63,0,1,26,0,2,37,0
8,0,73,0,1,32,0,2,40,0
8,0,74,0,1,29,0,2,45,0
8,0,43,0,1,17,0,2,26,0
8,0,49,0,1,23,0,2,24,0
8,0,35,0,1,20,0,2,15,0
8,0,2,0,1,2,0,2,0,0
8,0,69,0,1,30,0,2,38,0
8,0,58,0,1,23,0,2,35,0
8,0,53,0,1,24,0,2,28,0
8,0,49,0,1,25,0,2,23,0
8,0,53,0,1,27,0,2,26,0
8,0,35,0,1,18,0,2,15,0
8,0,3,0,1,1,0,2,2,0
8,0,64,0,1,22,0,2,42,0
8,0,57,0,1,33,0,2,23,0
8,0,53,0,1,27,0,2,26,0
8,0,66,0,1,29,0,2,37,0
8,0,52,0,1,29,0,2,23,0
8,0,31,0,1,19,0,2,11,0
8,0,1,0,1,0,0,2,1,0
8,0,71,0,1,30,0,2,39,0
8,0,123,0,1,46,0,2,77,0
8,0,9,0,1,3,0,2,6,0
8,0,124,0,1,65,0,2,59,0
8,0,90,0,1,31,0,2,59,0
8,0,51,0,1,24,0,2,27,0
8,0,0,0,1,0,0,2,0,0
8,0,99,0,1,37,0,2,62,0
8,0,74,0,1,33,0,2,40,0
8,0,61,0,1,34,0,2,26,0
8,0,97,0,1,48,0,2,49,0
8,0,63,0,1,21,0,2,42,0
8,0,24,0,1,16,0,2,8,0
8,0,3,0,1,2,0,2,1,0
8,0,100,0,1,48,0,2,52,0
8,0,85,0,1,43,0,2,42,0
8,0,81,0,1,39,0,2,42,0
8,0,73,0,1,35,0,2,38,0
8,0,75,0,1,40,0,2,35,0
8,0,47,0,1,24,0,2,23,0
8,0,8,0,1,5,0,2,3,0
8,0,83,0,1,39,0,2,44,0
8,0,60,0,1,31,0,2,29,0
8,0,57,0,1,26,0,2,31,0
8,0,53,0,1,29,0,2,24,0
8,0,72,0,1,32,0,2,40,0
8,0,44,0,1,19,0,2,24,0
8,0,5,0,1,4,0,2,1,0
8,0,124,0,1,54,0,2,70,0
8,0,76,0,1,35,0,2,41,0
8,0,114,0,1,53,0,2,61,0
8,0,94,0,1,44,0,2,50,0
8,0,120,0,1,51,0,2,69,0
8,0,68,0,1,30,0,2,38,0
8,0,2,0,1,1,0,2,1,0
8,0,52,0,1,26,0,2,26,0
8,0,45,0,1,13,0,2,32,0
8,0,35,0,1,17,0,2,18,0
8,0,35,0,1,12,0,2,23,0
8,0,48,0,1,21,0,2,27,0
8,0,7,0,1,2,0,2,5,0
8,0,2,0,1,1,0,2,1,0
8,0,53,0,1,26,0,2,27,0
8,0,36,0,1,17,0,2,19,0
8,0,24,0,1,12,0,2,12,0
8,0,34,0,1,19,0,2,15,0
8,0,51,0,1,26,0,2,25,0
8,0,6,0,1,4,0,2,2,0
8,0,2,0,1,0,0,2,2,0
8,0,45,0,1,18,0,2,27,0
8,0,45,0,1,21,0,2,24,0
8,0,56,0,1,21,0,2,35,0
8,0,45,0,1,23,0,2,22,0
8,0,26,0,1,5,0,2,21,0
8,0,6,0,1,2,0,2,4,0
8,0,3,0,1,2,0,2,1,0
8,0,46,0,1,13,0,2,33,0
8,0,53,0,1,37,0,2,16,0
8,0,33,0,1,18,0,2,15,0
8,0,47,0,1,27,0,2,20,0
8,0,55,0,1,34,0,2,21,0
8,0,3,0,1,2,0,2,1,0
8,0,6,0,1,3,0,2,3,0
8,0,42,0,1,17,0,2,25,0
8,0,28,0,1,5,0,2,23,0
8,0,28,0,1,13,0,2,15,0
8,0,15,0,1,4,0,2,11,0
8,0,15,0,1,8,0,2,7,0
8,0,6,0,1,1,0,2,5,0
8,0,1,0,1,1,0,2,0,0
8,0,19,0,1,9,0,2,10,0
8,0,22,0,1,9,0,2,13,0
8,0,15,0,1,6,0,2,9,0
8,0,23,0,1,7,0,2,16,0
8,0,25,0,1,8,0,2,17,0
8,0,3,0,1,0,0,2,3,0
8,0,0,0,1,0,0,2,0,0
8,0,22,0,1,14,0,2,8,0
8,0,24,0,1,11,0,2,13,0
8,0,29,0,1,13,0,2,16,0
8,0,26,0,1,13,0,2,13,0
8,0,36,0,1,25,0,2,11,0
8,0,9,0,1,3,0,2,6,0
8,0,5,0,1,2,0,2,3,0
8,0,30,0,1,12,0,2,18,0
8,0,27,0,1,10,0,2,17,0
8,0,21,0,1,12,0,2,9,0
8,0,18,0,1,3,0,2,15,0
8,0,23,0,1,11,0,2,12,0
8,0,5,0,1,2,0,2,3,0
8,0,0,0,1,0,0,2,0,0
8,0,33,0,1,14,0,2,19,0
8,0,32,0,1,10,0,2,22,0
8,0,24,0,1,11,0,2,13,0
8,0,43,0,1,17,0,2,25,0
8,0,37,0,1,16,0,2,21,0
8,0,2,0,1,2,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,26,0,1,6,0,2,20,0
8,0,28,0,1,13,0,2,15,0
8,0,36,0,1,17,0,2,19,0
8,0,27,1,1,10,0,2,17,1
8,0,33,0,1,11,0,2,22,0
8,0,2,0,1,1,0,2,1,0
8,0,0,0,1,0,0,2,0,0
8,0,35,0,1,14,0,2,21,0
8,0,35,0,1,19,0,2,16,0
8,0,34,0,1,14,0,2,20,0
8,0,38,0,1,16,0,2,21,0
8,0,29,0,1,14,0,2,15,0
8,0,5,0,1,3,0,2,2,0
8,0,3,0,1,3,0,2,0,0
8,0,8,0,1,4,0,2,4,0
8,0,7,0,1,3,0,2,4,0
8,0,45,0,1,22,0,2,22,0
8,0,27,0,1,7,0,2,20,0
8,0,44,0,1,21,0,2,23,0
8,0,4,0,1,1,0,2,3,0
8,0,2,0,1,2,0,2,0,0
8,0,30,0,1,15,0,2,15,0
8,0,27,0,1,9,0,2,18,0
8,0,38,0,1,13,0,2,25,0
8,0,5,0,1,2,0,2,3,0
8,0,30,0,1,16,0,2,14,0
8,0,5,0,1,2,0,2,3,0
8,0,1,0,1,0,0,2,1,0
8,0,23,0,1,10,0,2,13,0
8,0,21,0,1,8,0,2,12,0
8,0,22,0,1,4,0,2,18,0
8,0,20,0,1,10,0,2,10,0
8,0,13,0,1,7,0,2,6,0
8,0,5,0,1,2,0,2,3,0
8,0,0,0,1,0,0,2,0,0
8,0,28,0,1,9,0,2,19,0
8,0,14,0,1,6,0,2,8,0
8,0,28,0,1,10,0,2,18,0
8,0,14,0,1,4,0,2,10,0
8,0,16,0,1,8,0,2,8,0
8,0,1,0,1,0,0,2,1,0
8,0,0,0,1,0,0,2,0,0
8,0,23,0,1,7,0,2,16,0
8,0,25,0,1,10,0,2,15,0
8,0,11,0,1,5,0,2,6,0
8,0,19,0,1,3,0,2,16,0
8,0,18,0,1,9,0,2,9,0
8,0,6,0,1,4,0,2,2,0
8,0,0,0,1,0,0,2,0,0
8,0,20,0,1,10,0,2,10,0
8,0,23,0,1,11,0,2,12,0
8,0,13,0,1,5,0,2,8,0
8,0,19,0,1,3,0,2,16,0
8,0,15,0,1,5,0,2,10,0
8,0,7,0,1,2,0,2,5,0
8,0,3,0,1,0,0,2,3,0
8,0,18,0,1,10,0,2,8,0
8,0,15,0,1,11,0,2,4,0
8,0,10,1,1,4,0,2,6,1
8,0,13,0,1,6,0,2,7,0
8,0,20,0,1,10,0,2,10,0
8,0,3,0,1,1,0,2,2,0
8,0,0,0,1,0,0,2,0,0
8,0,22,0,1,12,0,2,10,0
8,0,15,0,1,8,0,2,7,0
8,0,13,0,1,7,0,2,6,0
8,0,21,0,1,10,0,2,11,0
8,0,7,0,1,3,0,2,4,0
8,0,0,0,1,0,0,2,0,0
8,0,0,0,1,0,0,2,0,0
8,0,25,0,1,11,0,2,14,0
8,0,34,0,1,17,0,2,17,0
